          0.000	 -1.020
          0.004	 -1.025
          0.008	 -1.020
          0.012	 -1.030
          0.016	 -1.025
          0.020	 -1.020
          0.024	 -1.005
          0.028	 -1.005
          0.032	 -1.010
          0.036	 -1.010
          0.040	 -1.010
          0.044	 -1.010
          0.048	 -1.010
          0.052	 -1.005
          0.056	 -1.030
          0.060	 -1.020
          0.064	 -1.020
          0.068	 -1.020
          0.072	 -1.015
          0.076	 -1.010
          0.080	 -1.010
          0.084	 -1.010
          0.088	 -1.010
          0.092	 -1.005
          0.096	 -1.005
          0.100	 -0.995
          0.104	 -1.005
          0.108	 -1.000
          0.112	 -0.995
          0.116	 -0.995
          0.120	 -1.020
          0.124	 -1.005
          0.128	 -1.005
          0.132	 -1.005
          0.136	 -1.010
          0.140	 -1.010
          0.144	 -1.005
          0.148	 -1.010
          0.152	 -1.010
          0.156	 -1.020
          0.160	 -1.000
          0.164	 -0.990
          0.168	 -0.965
          0.172	 -0.950
          0.176	 -0.935
          0.180	 -0.935
          0.184	 -0.935
          0.188	 -0.915
          0.192	 -0.895
          0.196	 -0.895
          0.200	 -0.925
          0.204	 -0.950
          0.208	 -0.975
          0.212	 -0.990
          0.216	 -0.985
          0.220	 -0.990
          0.224	 -0.985
          0.228	 -0.995
          0.232	 -1.010
          0.236	 -1.030
          0.240	 -1.050
          0.244	 -1.055
          0.248	 -1.070
          0.252	 -1.070
          0.256	 -1.070
          0.260	 -1.075
          0.264	 -1.085
          0.268	 -1.080
          0.272	 -1.075
          0.276	 -1.075
          0.280	 -1.065
          0.284	 -1.050
          0.288	 -0.995
          0.292	 -0.950
          0.296	 -0.875
          0.300	 -0.835
          0.304	 -0.795
          0.308	 -0.825
          0.312	 -1.065
          0.316	 -1.395
          0.320	 -1.635
          0.324	 -1.765
          0.328	 -1.785
          0.332	 -1.790
          0.336	 -1.770
          0.340	 -1.700
          0.344	 -1.545
          0.348	 -1.390
          0.352	 -1.230
          0.356	 -1.140
          0.360	 -1.070
          0.364	 -1.045
          0.368	 -1.045
          0.372	 -1.045
          0.376	 -1.025
          0.380	 -1.005
          0.384	 -0.990
          0.388	 -0.980
          0.392	 -0.975
          0.396	 -0.970
          0.400	 -0.955
          0.404	 -0.950
          0.408	 -0.940
          0.412	 -0.935
          0.416	 -0.930
          0.420	 -0.940
          0.424	 -0.930
          0.428	 -0.935
          0.432	 -0.935
          0.436	 -0.935
          0.440	 -0.930
          0.444	 -0.930
          0.448	 -0.915
          0.452	 -0.915
          0.456	 -0.910
          0.460	 -0.900
          0.464	 -0.880
          0.468	 -0.885
          0.472	 -0.880
          0.476	 -0.880
          0.480	 -0.880
          0.484	 -0.865
          0.488	 -0.855
          0.492	 -0.845
          0.496	 -0.845
          0.500	 -0.840
          0.504	 -0.825
          0.508	 -0.820
          0.512	 -0.810
          0.516	 -0.800
          0.520	 -0.785
          0.524	 -0.770
          0.528	 -0.760
          0.532	 -0.770
          0.536	 -0.765
          0.540	 -0.755
          0.544	 -0.750
          0.548	 -0.740
          0.552	 -0.715
          0.556	 -0.715
          0.560	 -0.715
          0.564	 -0.705
          0.568	 -0.690
          0.572	 -0.675
          0.576	 -0.655
          0.580	 -0.655
          0.584	 -0.640
          0.588	 -0.620
          0.592	 -0.600
