          0.000	 15.575
          0.004	 15.575
          0.008	 15.600
          0.012	 15.592
          0.016	 15.575
          0.020	 15.558
          0.024	 15.558
          0.028	 15.600
          0.032	 15.575
          0.036	 15.592
          0.040	 15.600
          0.044	 15.600
          0.048	 15.592
          0.052	 15.600
          0.056	 15.533
          0.060	 15.600
          0.064	 15.600
          0.068	 15.617
          0.072	 15.600
          0.076	 15.558
          0.080	 15.575
          0.084	 15.592
          0.088	 15.600
          0.092	 15.600
          0.096	 15.558
          0.100	 15.592
          0.104	 15.600
          0.108	 15.600
          0.112	 15.592
          0.116	 15.617
          0.120	 15.617
          0.124	 15.625
          0.128	 15.633
          0.132	 15.633
          0.136	 15.642
          0.140	 15.642
          0.144	 15.667
          0.148	 15.675
          0.152	 15.700
          0.156	 15.700
          0.160	 15.708
          0.164	 15.742
          0.168	 15.742
          0.172	 15.767
          0.176	 15.775
          0.180	 15.817
          0.184	 15.817
          0.188	 15.833
          0.192	 15.817
          0.196	 15.817
          0.200	 15.817
          0.204	 15.817
          0.208	 15.792
          0.212	 15.767
          0.216	 15.725
          0.220	 15.692
          0.224	 15.633
          0.228	 15.633
          0.232	 15.617
          0.236	 15.600
          0.240	 15.558
          0.244	 15.517
          0.248	 15.517
          0.252	 15.517
          0.256	 15.475
          0.260	 15.458
          0.264	 15.458
          0.268	 15.458
          0.272	 15.450
          0.276	 15.458
          0.280	 15.433
          0.284	 15.433
          0.288	 15.433
          0.292	 15.433
          0.296	 15.433
          0.300	 15.433
          0.304	 15.425
          0.308	 15.400
          0.312	 15.433
          0.316	 15.433
          0.320	 15.400
          0.324	 15.433
          0.328	 15.433
          0.332	 15.433
          0.336	 15.450
          0.340	 15.425
          0.344	 15.433
          0.348	 15.433
          0.352	 15.425
          0.356	 15.433
          0.360	 15.433
          0.364	 15.433
          0.368	 15.433
          0.372	 15.433
          0.376	 15.433
          0.380	 15.433
          0.384	 15.425
          0.388	 15.433
          0.392	 15.433
          0.396	 15.433
          0.400	 15.433
          0.404	 15.433
          0.408	 15.433
          0.412	 15.400
          0.416	 15.425
          0.420	 15.433
          0.424	 15.433
          0.428	 15.433
          0.432	 15.400
          0.436	 15.433
          0.440	 15.400
          0.444	 15.425
          0.448	 15.425
          0.452	 15.375
          0.456	 15.400
          0.460	 15.433
          0.464	 15.400
          0.468	 15.425
          0.472	 15.400
          0.476	 15.400
          0.480	 15.400
          0.484	 15.400
          0.488	 15.400
          0.492	 15.375
          0.496	 15.375
          0.500	 15.400
          0.504	 15.400
          0.508	 15.400
          0.512	 15.400
          0.516	 15.400
          0.520	 15.392
          0.524	 15.375
          0.528	 15.400
          0.532	 15.400
          0.536	 15.400
          0.540	 15.400
          0.544	 15.392
          0.548	 15.375
          0.552	 15.392
          0.556	 15.392
          0.560	 15.375
          0.564	 15.375
          0.568	 15.375
          0.572	 15.400
          0.576	 15.375
          0.580	 15.358
          0.584	 15.392
          0.588	 15.392
          0.592	 15.375
          0.596	 15.400
          0.600	 15.358
          0.604	 15.375
          0.608	 15.375
          0.612	 15.375
          0.616	 15.392
          0.620	 15.375
          0.624	 15.375
          0.628	 15.400
          0.632	 15.392
          0.636	 15.375
          0.640	 15.367
          0.644	 15.375
          0.648	 15.392
          0.652	 15.392
          0.656	 15.375
          0.660	 15.392
          0.664	 15.392
          0.668	 15.392
          0.672	 15.367
          0.676	 15.375
          0.680	 15.392
          0.684	 15.392
          0.688	 15.375
          0.692	 15.400
          0.696	 15.400
          0.700	 15.375
          0.704	 15.375
          0.708	 15.392
          0.712	 15.392
          0.716	 15.375
          0.720	 15.375
          0.724	 15.392
          0.728	 15.392
          0.732	 15.367
          0.736	 15.375
          0.740	 15.358
          0.744	 15.392
          0.748	 15.350
          0.752	 15.375
          0.756	 15.400
          0.760	 15.400
          0.764	 15.400
          0.768	 15.350
          0.772	 15.400
          0.776	 15.392
          0.780	 15.400
          0.784	 15.400
          0.788	 15.400
          0.792	 15.425
          0.796	 15.433
          0.800	 15.433
          0.804	 15.433
          0.808	 15.433
          0.812	 15.433
          0.816	 15.433
          0.820	 15.433
          0.824	 15.392
          0.828	 15.400
          0.832	 15.425
          0.836	 15.433
          0.840	 15.425
          0.844	 15.400
          0.848	 15.375
          0.852	 15.375
          0.856	 15.358
          0.860	 15.392
          0.864	 15.375
          0.868	 15.375
          0.872	 15.392
          0.876	 15.358
          0.880	 15.367
          0.884	 15.367
          0.888	 15.392
          0.892	 15.375
          0.896	 15.400
          0.900	 15.400
          0.904	 15.400
          0.908	 15.400
          0.912	 15.400
          0.916	 15.400
          0.920	 15.400
          0.924	 15.400
          0.928	 15.425
          0.932	 15.400
          0.936	 15.300
          0.940	 15.358
          0.944	 15.425
          0.948	 15.517
          0.952	 15.600
          0.956	 15.667
          0.960	 15.725
          0.964	 15.792
          0.968	 15.875
          0.972	 16.017
          0.976	 16.225
          0.980	 16.367
          0.984	 16.325
          0.988	 16.125
          0.992	 15.750
          0.996	 15.375
          1.000	 15.150
          1.004	 15.083
          1.008	 15.200
          1.012	 15.325
          1.016	 15.450
          1.020	 15.500
          1.024	 15.558
          1.028	 15.558
          1.032	 15.558
          1.036	 15.558
          1.040	 15.558
          1.044	 15.558
          1.048	 15.542
          1.052	 15.542
          1.056	 15.542
          1.060	 15.558
          1.064	 15.558
          1.068	 15.558
          1.072	 15.558
          1.076	 15.558
          1.080	 15.558
          1.084	 15.558
          1.088	 15.558
          1.092	 15.558
          1.096	 15.558
          1.100	 15.558
          1.104	 15.525
          1.108	 15.558
          1.112	 15.558
          1.116	 15.575
          1.120	 15.558
          1.124	 15.517
          1.128	 15.542
          1.132	 15.542
          1.136	 15.558
          1.140	 15.558
          1.144	 15.558
          1.148	 15.558
          1.152	 15.558
          1.156	 15.558
          1.160	 15.558
          1.164	 15.558
          1.168	 15.558
          1.172	 15.558
          1.176	 15.558
          1.180	 15.558
          1.184	 15.558
          1.188	 15.558
          1.192	 15.558
          1.196	 15.558
          1.200	 15.575
          1.204	 15.575
          1.208	 15.617
          1.212	 15.600
          1.216	 15.617
          1.220	 15.617
          1.224	 15.633
          1.228	 15.633
          1.232	 15.667
          1.236	 15.692
          1.240	 15.700
          1.244	 15.700
          1.248	 15.700
          1.252	 15.742
          1.256	 15.742
          1.260	 15.767
          1.264	 15.767
          1.268	 15.775
          1.272	 15.833
          1.276	 15.775
          1.280	 15.775
          1.284	 15.767
          1.288	 15.750
          1.292	 15.692
          1.296	 15.708
          1.300	 15.667
          1.304	 15.633
          1.308	 15.600
          1.312	 15.558
          1.316	 15.533
          1.320	 15.525
          1.324	 15.500
          1.328	 15.475
          1.332	 15.458
          1.336	 15.458
          1.340	 15.458
          1.344	 15.467
          1.348	 15.458
          1.352	 15.458
          1.356	 15.458
          1.360	 15.458
          1.364	 15.458
          1.368	 15.433
          1.372	 15.433
          1.376	 15.433
          1.380	 15.433
          1.384	 15.433
          1.388	 15.425
          1.392	 15.425
          1.396	 15.433
          1.400	 15.392
          1.404	 15.450
          1.408	 15.433
          1.412	 15.433
          1.416	 15.433
          1.420	 15.433
          1.424	 15.450
          1.428	 15.433
          1.432	 15.433
          1.436	 15.433
          1.440	 15.450
          1.444	 15.458
          1.448	 15.458
          1.452	 15.458
          1.456	 15.450
          1.460	 15.400
          1.464	 15.433
          1.468	 15.433
          1.472	 15.433
          1.476	 15.433
          1.480	 15.400
          1.484	 15.433
          1.488	 15.425
          1.492	 15.400
          1.496	 15.425
          1.500	 15.400
          1.504	 15.400
          1.508	 15.400
          1.512	 15.400
          1.516	 15.400
          1.520	 15.392
          1.524	 15.400
          1.528	 15.400
          1.532	 15.400
          1.536	 15.425
          1.540	 15.433
          1.544	 15.425
          1.548	 15.400
          1.552	 15.400
          1.556	 15.400
          1.560	 15.400
          1.564	 15.400
          1.568	 15.400
          1.572	 15.400
          1.576	 15.400
          1.580	 15.400
          1.584	 15.392
          1.588	 15.400
          1.592	 15.400
          1.596	 15.375
          1.600	 15.425
          1.604	 15.400
          1.608	 15.400
          1.612	 15.400
          1.616	 15.375
          1.620	 15.400
          1.624	 15.400
          1.628	 15.358
          1.632	 15.375
          1.636	 15.375
          1.640	 15.375
          1.644	 15.392
          1.648	 15.358
