0,0.335
0.002,0.125
0.004,-0.055
0.006,0.06
0.008,0.135
0.01,0.355
0.012,0.535
0.014,0.595
0.016,0.59
0.018,0.56
0.02,0.35
0.022,0.19
0.024,0.04
0.026,0.005
0.028,0.085
0.03,0.29
0.032,0.51
0.034,0.62
0.036,0.65
0.038,0.6
0.04,0.34
0.042,0.145
0.044,0.06
0.046,0.065
0.048,0.1
0.05,0.32
0.052,0.55
0.054,0.68
0.056,0.6
0.058,0.55
0.06,0.255
0.062,0.035
0.064,-0.005
0.066,0.06
0.068,0.145
0.07,0.365
0.072,0.535
0.074,0.595
0.076,0.59
0.078,0.52
0.08,0.295
0.082,0.07
0.084,-0.01
0.086,0.005
0.088,0.11
0.09,0.34
0.092,0.525
0.094,0.585
0.096,0.55
0.098,0.465
0.1,0.26
0.102,0.08
0.104,0.03
0.106,0.05
0.108,0.115
0.11,0.335
0.112,0.515
0.114,0.615
0.116,0.61
0.118,0.5
0.12,0.215
0.122,0.055
0.124,0.055
0.126,0.135
0.128,0.175
0.13,0.39
0.132,0.575
0.134,0.585
0.136,0.595
0.138,0.505
0.14,0.245
0.142,0.11
0.144,0.04
0.146,0.115
0.148,0.245
0.15,0.495
0.152,0.625
0.154,0.635
0.156,0.585
0.158,0.51
0.16,0.29
0.162,0.105
0.164,0.085
0.166,0.125
0.168,0.285
0.17,0.475
0.172,0.61
0.174,0.605
0.176,0.57
0.178,0.45
0.18,0.235
0.182,0.07
0.184,0.03
0.186,0.055
0.188,0.195
0.19,0.455
0.192,0.545
0.194,0.545
0.196,0.505
0.198,0.355
0.2,0.155
0.202,0.025
0.204,-0.005
0.206,0.055
0.208,0.25
0.21,0.41
0.212,0.565
0.214,0.585
0.216,0.55
0.218,0.41
0.22,0.155
0.222,0.065
0.224,-0.005
0.226,0.055
0.228,0.2
0.23,0.4
0.232,0.545
0.234,0.545
0.236,0.555
0.238,0.445
0.24,0.18
0.242,0.025
0.244,-0.02
0.246,0.04
0.248,0.24
0.25,0.495
0.252,0.63
0.254,0.59
0.256,0.55
0.258,0.4
0.26,0.145
0.262,-0.015
0.264,-0.045
0.266,0.01
0.268,0.195
0.27,0.46
0.272,0.56
0.274,0.575
0.276,0.465
0.278,0.31
0.28,0.1
0.282,-0.005
0.284,0.035
0.286,0.145
0.288,0.45
0.29,0.75
0.292,0.985
0.294,1.07
0.296,1.135
0.298,1.04
0.3,0.945
0.302,0.935
0.304,0.935
0.306,1.03
0.308,1.34
0.31,1.455
0.312,1.26
0.314,0.94
0.316,0.745
0.318,0.44
0.32,0.19
0.322,0.09
0.324,0.09
0.326,0.11
0.328,0.28
0.33,0.5
0.332,0.64
0.334,0.605
0.336,0.565
0.338,0.325
0.34,0.12
0.342,0.06
0.344,0.085
0.346,0.15
0.348,0.315
0.35,0.545
0.352,0.625
0.354,0.565
0.356,0.53
0.358,0.285
0.36,0.095
0.362,0.015
0.364,0.105
0.366,0.145
0.368,0.345
0.37,0.6
0.372,0.63
0.374,0.565
0.376,0.505
0.378,0.305
0.38,0.1
0.382,0.05
0.384,0.095
0.386,0.175
0.388,0.355
0.39,0.525
0.392,0.615
0.394,0.54
0.396,0.48
0.398,0.28
0.4,0.095
0.402,0.055
0.404,0.095
0.406,0.14
0.408,0.37
0.41,0.495
0.412,0.525
0.414,0.47
0.416,0.385
0.418,0.285
0.42,0.11
0.422,0.06
0.424,0.195
0.426,0.255
0.428,0.445
0.43,0.575
0.432,0.605
0.434,0.535
0.436,0.46
0.438,0.24
0.44,0.095
0.442,0.095
0.444,0.125
0.446,0.235
0.448,0.455
0.45,0.59
0.452,0.635
0.454,0.55
0.456,0.485
0.458,0.275
0.46,0.14
0.462,0.105
0.464,0.15
0.466,0.225
0.468,0.44
0.47,0.59
0.472,0.655
0.474,0.585
0.476,0.495
0.478,0.29
0.48,0.14
0.482,0.13
0.484,0.195
0.486,0.25
0.488,0.48
0.49,0.635
0.492,0.6
0.494,0.51
0.496,0.435
0.498,0.24
0.5,0.155
0.502,0.21
0.504,0.245
0.506,0.385
0.508,0.565
0.51,0.72
0.512,0.69
0.514,0.635
0.516,0.49
0.518,0.3
0.52,0.185
0.522,0.24
0.524,0.28
0.526,0.45
0.528,0.595
0.53,0.735
0.532,0.745
0.534,0.73
0.536,0.565
0.538,0.375
0.54,0.255
0.542,0.255
0.544,0.3
0.546,0.515
0.548,0.7
0.55,0.8
0.552,0.78
0.554,0.71
0.556,0.59
0.558,0.385
0.56,0.27
0.562,0.315
0.564,0.305
0.566,0.48
0.568,0.68
0.57,0.84
0.572,0.825
0.574,0.81
0.576,0.6
0.578,0.445
0.58,0.32
0.582,0.31
0.584,0.325
0.586,0.49
0.588,0.7
0.59,0.735
0.592,0.79
0.594,0.72
0.596,0.55
0.598,0.34
0.6,0.25
0.602,0.265
0.604,0.285
0.606,0.435
0.608,0.645
0.61,0.695
0.612,0.655
0.614,0.605
0.616,0.35
0.618,0.195
0.62,0.125
0.622,0.13
0.624,0.165
0.626,0.355
0.628,0.47
0.63,0.57
0.632,0.6
0.634,0.51
0.636,0.25
0.638,0.105
0.64,0.05
0.642,0.085
0.644,0.105
0.646,0.37
0.648,0.545
0.65,0.61
0.652,0.495
0.654,0.465
0.656,0.255
0.658,0.055
0.66,0.015
0.662,0.02
0.664,0.14
0.666,0.355
0.668,0.495
0.67,0.53
0.672,0.545
0.674,0.52
0.676,0.27
0.678,0.105
0.68,0.055
0.682,0.1
0.684,0.115
0.686,0.34
0.688,0.53
0.69,0.61
0.692,0.525
0.694,0.48
0.696,0.24
0.698,0.095
0.7,0.055
0.702,0.08
0.704,0.18
0.706,0.375
0.708,0.495
0.71,0.545
0.712,0.49
0.714,0.465
0.716,0.255
0.718,0.115
0.72,0.06
0.722,0.185
0.724,0.28
0.726,0.395
0.728,0.545
0.73,0.535
0.732,0.525
0.734,0.45
0.736,0.2
0.738,0.01
0.74,0
0.742,0.11
0.744,0.215
0.746,0.41
0.748,0.58
0.75,0.585
0.752,0.52
0.754,0.41
0.756,0.185
0.758,0.055
0.76,0.01
0.762,0.07
0.764,0.26
0.766,0.445
0.768,0.565
0.77,0.56
0.772,0.56
0.774,0.43
0.776,0.225
0.778,0.075
0.78,0.035
0.782,0.1
0.784,0.23
0.786,0.465
0.788,0.54
0.79,0.565
0.792,0.525
0.794,0.44
0.796,0.21
0.798,0.01
0.8,-0.02
0.802,0.08
0.804,0.265
0.806,0.445
0.808,0.585
0.81,0.59
0.812,0.545
0.814,0.405
0.816,0.185
0.818,0.06
0.82,0.045
0.822,0.04
0.824,0.2
0.826,0.46
0.828,0.59
0.83,0.585
0.832,0.53
0.834,0.385
0.836,0.2
0.838,0
0.84,0.045
0.842,0.085
0.844,0.23
0.846,0.495
0.848,0.575
0.85,0.565
0.852,0.51
0.854,0.33
0.856,0.135
0.858,0.015
0.86,0.06
0.862,0.105
0.864,0.27
0.866,0.475
0.868,0.565
0.87,0.59
0.872,0.525
0.874,0.36
0.876,0.17
0.878,0.09
0.88,0.07
0.882,0.11
0.884,0.265
0.886,0.455
0.888,0.59
0.89,0.55
0.892,0.52
0.894,0.285
0.896,0.07
0.898,0.02
0.9,0.035
0.902,0.095
0.904,0.31
0.906,0.545
0.908,0.605
0.91,0.58
0.912,0.5
0.914,0.31
0.916,0.12
0.918,0.015
0.92,0.005
0.922,0.105
0.924,0.32
0.926,0.51
0.928,0.595
0.93,0.535
0.932,0.465
0.934,0.29
0.936,0.08
0.938,0.015
0.94,0.03
0.942,0.11
0.944,0.33
0.946,0.52
0.948,0.595
0.95,0.61
0.952,0.565
0.954,0.3
0.956,0.13
0.958,0.05
0.96,0.095
0.962,0.165
0.964,0.345
0.966,0.555
0.968,0.635
0.97,0.6
0.972,0.585
0.974,0.34
0.976,0.155
0.978,0.11
0.98,0.12
0.982,0.195
0.984,0.405
0.986,0.605
0.988,0.64
0.99,0.61
0.992,0.585
0.994,0.27
0.996,0.06
0.998,-0.005
1,0.085
1.002,0.22
1.004,0.45
1.006,0.58
1.008,0.595
1.01,0.56
1.012,0.48
1.014,0.225
1.016,0.045
1.018,-0.005
1.02,0.04
1.022,0.155
1.024,0.43
1.026,0.59
1.028,0.625
1.03,0.51
1.032,0.41
1.034,0.17
1.036,0.035
1.038,0.045
1.04,0.095
1.042,0.22
1.044,0.415
1.046,0.565
1.048,0.58
1.05,0.54
1.052,0.465
1.054,0.22
1.056,0.035
1.058,-0.005
1.06,0.07
1.062,0.18
1.064,0.405
1.066,0.55
1.068,0.56
1.07,0.525
1.072,0.435
1.074,0.205
1.076,0.05
1.078,0.015
1.08,0.085
1.082,0.175
1.084,0.405
1.086,0.6
1.088,0.605
1.09,0.545
1.092,0.42
1.094,0.16
1.096,0.005
1.098,-0.025
1.1,0.025
1.102,0.14
1.104,0.345
1.106,0.545
1.108,0.605
1.11,0.59
1.112,0.545
1.114,0.455
1.116,0.415
1.118,0.57
1.12,0.74
1.122,1.025
1.124,1.315
1.126,1.475
1.128,1.51
1.13,1.52
1.132,1.415
1.134,1.15
1.136,0.775
1.138,0.41
1.14,0.32
1.142,0.43
1.144,0.595
1.146,0.62
1.148,0.595
1.15,0.565
1.152,0.34
1.154,0.22
1.156,0.12
1.158,0.1
1.16,0.16
1.162,0.325
1.164,0.53
1.166,0.62
1.168,0.605
1.17,0.555
1.172,0.395
1.174,0.165
1.176,0.045
1.178,0.055
1.18,0.105
1.182,0.28
1.184,0.495
1.186,0.65
1.188,0.61
1.19,0.56
1.192,0.325
1.194,0.135
1.196,0.05
1.198,0.05
1.2,0.115
1.202,0.315
1.204,0.485
1.206,0.62
1.208,0.585
1.21,0.53
1.212,0.31
1.214,0.13
1.216,0.03
1.218,0.06
1.22,0.105
1.222,0.315
1.224,0.545
1.226,0.61
1.228,0.61
1.23,0.505
1.232,0.33
1.234,0.12
1.236,0.06
1.238,0.065
1.24,0.115
1.242,0.405
1.244,0.59
1.246,0.6
1.248,0.54
1.25,0.59
1.252,0.36
1.254,0.13
1.256,0.095
1.258,0.08
1.26,0.135
1.262,0.36
1.264,0.555
1.266,0.635
1.268,0.62
1.27,0.575
1.272,0.335
1.274,0.165
1.276,0.075
1.278,0.155
1.28,0.2
1.282,0.405
1.284,0.575
1.286,0.625
1.288,0.59
1.29,0.535
1.292,0.315
1.294,0.15
1.296,0.105
1.298,0.155
1.3,0.27
1.302,0.49
1.304,0.6
1.306,0.68
1.308,0.645
1.31,0.55
1.312,0.285
1.314,0.12
1.316,0.135
1.318,0.205
1.32,0.255
1.322,0.47
1.324,0.615
1.326,0.67
1.328,0.66
1.33,0.51
1.332,0.355
1.334,0.235
1.336,0.23
1.338,0.275
1.34,0.335
1.342,0.55
1.344,0.63
1.346,0.68
1.348,0.68
1.35,0.645
1.352,0.435
1.354,0.275
1.356,0.26
1.358,0.275
1.36,0.425
1.362,0.65
1.364,0.765
1.366,0.775
1.368,0.73
1.37,0.635
1.372,0.425
1.374,0.28
1.376,0.255
1.378,0.28
1.38,0.465
1.382,0.665
1.384,0.83
1.386,0.86
1.388,0.815
1.39,0.655
1.392,0.44
1.394,0.34
1.396,0.31
1.398,0.32
1.4,0.51
1.402,0.725
1.404,0.875
1.406,0.885
1.408,0.81
1.41,0.65
1.412,0.39
1.414,0.255
1.416,0.285
1.418,0.315
1.42,0.415
1.422,0.6
1.424,0.76
1.426,0.75
1.428,0.71
1.43,0.52
1.432,0.29
1.434,0.19
1.436,0.17
1.438,0.16
1.44,0.325
1.442,0.55
1.444,0.69
1.446,0.71
1.448,0.635
1.45,0.39
1.452,0.155
1.454,0.115
1.456,0.085
1.458,0.11
1.46,0.31
1.462,0.52
1.464,0.635
1.466,0.64
1.468,0.555
1.47,0.37
1.472,0.145
1.474,0.02
1.476,0.07
1.478,0.125
1.48,0.31
1.482,0.51
1.484,0.61
1.486,0.58
1.488,0.56
1.49,0.33
1.492,0.155
1.494,0.035
1.496,0.07
1.498,0.115
1.5,0.31
1.502,0.51
1.504,0.645
1.506,0.595
1.508,0.55
1.51,0.365
1.512,0.145
1.514,0.065
1.516,0.065
1.518,0.09
1.52,0.325
1.522,0.545
1.524,0.625
1.526,0.56
1.528,0.605
1.53,0.34
1.532,0.1
1.534,-0.025
1.536,0.06
1.538,0.145
1.54,0.385
1.542,0.565
1.544,0.65
1.546,0.6
1.548,0.535
1.55,0.32
1.552,0.15
1.554,0.075
1.556,0.09
1.558,0.145
1.56,0.37
1.562,0.52
1.564,0.625
1.566,0.585
1.568,0.52
1.57,0.335
1.572,0.125
1.574,0.09
1.576,0.125
1.578,0.19
1.58,0.34
1.582,0.54
1.584,0.65
1.586,0.61
1.588,0.445
1.59,0.33
1.592,0.13
1.594,0.075
1.596,0.075
1.598,0.165
1.6,0.36
1.602,0.535
1.604,0.625
1.606,0.6
1.608,0.51
1.61,0.3
1.612,0.115
1.614,-0.005
1.616,0.09
1.618,0.22
1.62,0.45
1.622,0.51
1.624,0.575
1.626,0.57
1.628,0.48
1.63,0.255
1.632,0.105
1.634,0.08
1.636,0.115
1.638,0.18
1.64,0.42
1.642,0.54
1.644,0.57
1.646,0.52
1.648,0.43
1.65,0.245
1.652,0.095
1.654,0.055
1.656,0.11
1.658,0.22
1.66,0.45
1.662,0.565
1.664,0.55
1.666,0.475
1.668,0.43
1.67,0.245
1.672,0.08
1.674,0.06
1.676,0.15
1.678,0.245
1.68,0.445
1.682,0.555
1.684,0.54
1.686,0.545
1.688,0.41
1.69,0.175
1.692,0.015
1.694,0.03
1.696,0.08
1.698,0.235
1.7,0.375
1.702,0.505
1.704,0.55
1.706,0.53
1.708,0.375
1.71,0.2
1.712,0.035
1.714,0.105
1.716,0.105
1.718,0.255
1.72,0.435
1.722,0.58
1.724,0.545
1.726,0.475
1.728,0.355
1.73,0.17
1.732,0.02
1.734,0.01
1.736,0.08
1.738,0.27
1.74,0.445
1.742,0.575
1.744,0.57
1.746,0.545
1.748,0.36
1.75,0.16
1.752,0.06
1.754,0.06
1.756,0.12
1.758,0.29
1.76,0.505
1.762,0.545
1.764,0.5
1.766,0.475
1.768,0.325
1.77,0.11
1.772,-0.025
1.774,0.015
1.776,0.11
1.778,0.32
1.78,0.44
1.782,0.585
1.784,0.54
1.786,0.545
1.788,0.365
1.79,0.15
1.792,0.07
1.794,0.09
1.796,0.155
1.798,0.315
1.8,0.51
1.802,0.64
1.804,0.64
1.806,0.585
1.808,0.37
1.81,0.145
1.812,0.09
1.814,0.12
1.816,0.175
1.818,0.32
1.82,0.535
1.822,0.61
1.824,0.605
1.826,0.515
1.828,0.305
1.83,0.13
1.832,0.07
1.834,0.1
1.836,0.135
1.838,0.33
1.84,0.47
1.842,0.535
1.844,0.485
1.846,0.46
1.848,0.25
1.85,0.065
1.852,0
1.854,0.055
1.856,0.12
1.858,0.295
1.86,0.46
1.862,0.545
1.864,0.5
1.866,0.435
1.868,0.235
1.87,0.055
1.872,-0.03
1.874,0.005
1.876,0.09
1.878,0.295
1.88,0.455
1.882,0.51
1.884,0.465
1.886,0.375
1.888,0.165
1.89,0.035
1.892,-0.02
1.894,0.045
1.896,0.14
1.898,0.315
1.9,0.49
1.902,0.54
1.904,0.465
1.906,0.37
1.908,0.21
1.91,0.055
1.912,-0.02
1.914,0
1.916,0.105
1.918,0.28
1.92,0.435
1.922,0.475
1.924,0.39
1.926,0.315
1.928,0.085
1.93,-0.1
1.932,-0.085
1.934,-0.01
1.936,0.15
1.938,0.435
1.94,0.69
1.942,0.83
1.944,0.895
1.946,0.94
1.948,0.91
1.95,0.85
1.952,0.865
1.954,0.925
1.956,1.065
1.958,1.31
1.96,1.465
1.962,1.42
1.964,1.035
1.966,0.63
1.968,0.325
1.97,0.085
1.972,0.05
1.974,0.12
1.976,0.165
1.978,0.35
1.98,0.495
1.982,0.475
1.984,0.475
1.986,0.355
1.988,0.165
1.99,0.005
1.992,-0.04
1.994,0.01
1.996,0.135
1.998,0.31
2,0.515
2.002,0.465
2.004,0.475
2.006,0.29
2.008,0.11
2.01,-0.055
2.012,-0.045
2.014,-0.045
2.016,0.095
2.018,0.325
2.02,0.475
2.022,0.465
2.024,0.44
2.026,0.3
2.028,0.085
2.03,-0.06
2.032,-0.09
2.034,-0.03
2.036,0.13
2.038,0.275
2.04,0.465
2.042,0.47
2.044,0.395
2.046,0.225
2.048,0.055
2.05,-0.055
2.052,-0.03
2.054,0.03
2.056,0.155
2.058,0.385
2.06,0.455
2.062,0.435
2.064,0.38
2.066,0.215
2.068,0.03
2.07,-0.07
2.072,-0.075
2.074,-0.035
2.076,0.155
2.078,0.335
2.08,0.45
2.082,0.475
2.084,0.42
2.086,0.235
2.088,0.03
2.09,-0.075
2.092,-0.04
2.094,0.045
2.096,0.21
2.098,0.355
2.1,0.435
2.102,0.41
2.104,0.365
2.106,0.16
2.108,-0.01
2.11,-0.07
2.112,-0.065
2.114,-0.05
2.116,0.17
2.118,0.395
2.12,0.47
2.122,0.405
2.124,0.46
2.126,0.245
2.128,-0.01
2.13,-0.035
2.132,0.01
2.134,0.03
2.136,0.24
2.138,0.4
2.14,0.49
2.142,0.44
2.144,0.405
2.146,0.16
2.148,-0.05
2.15,-0.035
2.152,-0.04
2.154,0.015
2.156,0.275
2.158,0.45
2.16,0.515
2.162,0.48
2.164,0.41
2.166,0.235
2.168,0.05
2.17,-0.02
2.172,0.04
2.174,0.09
2.176,0.35
2.178,0.505
2.18,0.56
2.182,0.545
2.184,0.425
2.186,0.275
2.188,0.005
2.19,-0.02
2.192,-0.025
2.194,0.1
2.196,0.33
2.198,0.52
2.2,0.62
2.202,0.58
2.204,0.52
2.206,0.285
2.208,0.12
2.21,0.08
2.212,0.135
2.214,0.235
2.216,0.365
2.218,0.58
2.22,0.58
2.222,0.465
2.224,0.46
2.226,0.305
2.228,0.05
2.23,0.045
2.232,0.15
2.234,0.235
2.236,0.405
2.238,0.545
2.24,0.565
2.242,0.51
2.244,0.435
2.246,0.165
2.248,-0.01
2.25,-0.01
2.252,0.005
2.254,0.11
2.256,0.285
2.258,0.4
2.26,0.385
2.262,0.335
2.264,0.295
2.266,0.05
2.268,-0.11
2.27,-0.14
2.272,-0.085
2.274,0.015
2.276,0.19
2.278,0.35
2.28,0.34
2.282,0.31
2.284,0.17
2.286,-0.055
2.288,-0.195
2.29,-0.24
2.292,-0.195
2.294,-0.04
2.296,0.175
2.298,0.3
2.3,0.31
2.302,0.275
2.304,0.11
2.306,-0.08
2.308,-0.22
2.31,-0.295
2.312,-0.21
2.314,-0.05
2.316,0.16
2.318,0.285
2.32,0.285
2.322,0.215
2.324,0.13
2.326,-0.09
2.328,-0.215
2.33,-0.225
2.332,-0.185
2.334,-0.01
2.336,0.17
2.338,0.275
2.34,0.245
2.342,0.19
2.344,0.06
2.346,-0.17
2.348,-0.21
2.35,-0.165
2.352,-0.19
2.354,-0.045
2.356,0.145
2.358,0.225
2.36,0.245
2.362,0.25
2.364,0.06
2.366,-0.175
2.368,-0.31
2.37,-0.265
2.372,-0.225
2.374,-0.005
2.376,0.165
2.378,0.24
2.38,0.22
2.382,0.195
2.384,0.005
2.386,-0.165
2.388,-0.315
2.39,-0.25
2.392,-0.21
2.394,-0.025
2.396,0.15
2.398,0.295
2.4,0.26
2.402,0.24
2.404,0.005
2.406,-0.195
2.408,-0.28
2.41,-0.255
2.412,-0.2
2.414,-0.02
2.416,0.095
2.418,0.25
2.42,0.235
2.422,0.13
2.424,-0.1
2.426,-0.24
2.428,-0.28
2.43,-0.28
2.432,-0.24
2.434,0.01
2.436,0.175
2.438,0.205
2.44,0.16
2.442,0.16
2.444,-0.035
2.446,-0.21
2.448,-0.31
2.45,-0.315
2.452,-0.265
2.454,-0.035
