          0.000	  0.000
          0.002	 -0.015
          0.004	 -0.030
          0.006	 -0.040
          0.008	 -0.055
          0.010	 -0.060
          0.012	 -0.070
          0.014	 -0.075
          0.016	 -0.075
          0.018	 -0.070
          0.020	 -0.065
          0.022	 -0.065
          0.024	 -0.060
          0.026	 -0.055
          0.028	 -0.055
          0.030	 -0.060
          0.032	 -0.065
          0.034	 -0.065
          0.036	 -0.070
          0.038	 -0.070
          0.040	 -0.070
          0.042	 -0.070
          0.044	 -0.065
          0.046	 -0.065
          0.048	 -0.065
          0.050	 -0.065
          0.052	 -0.075
          0.054	 -0.080
          0.056	 -0.090
          0.058	 -0.100
          0.060	 -0.110
          0.062	 -0.115
          0.064	 -0.120
          0.066	 -0.120
          0.068	 -0.120
          0.070	 -0.115
          0.072	 -0.110
          0.074	 -0.105
          0.076	 -0.095
          0.078	 -0.085
          0.080	 -0.070
          0.082	 -0.050
          0.084	 -0.020
          0.086	  0.015
          0.088	  0.060
          0.090	  0.110
          0.092	  0.160
          0.094	  0.205
          0.096	  0.240
          0.098	  0.260
          0.100	  0.260
          0.102	  0.235
          0.104	  0.190
          0.106	  0.125
          0.108	  0.050
          0.110	 -0.035
          0.112	 -0.125
          0.114	 -0.220
          0.116	 -0.305
          0.118	 -0.385
          0.120	 -0.460
          0.122	 -0.525
          0.124	 -0.580
          0.126	 -0.620
          0.128	 -0.645
          0.130	 -0.650
          0.132	 -0.640
          0.134	 -0.610
          0.136	 -0.565
          0.138	 -0.510
          0.140	 -0.450
          0.142	 -0.390
          0.144	 -0.330
          0.146	 -0.285
          0.148	 -0.240
          0.150	 -0.205
          0.152	 -0.180
          0.154	 -0.160
          0.156	 -0.145
          0.158	 -0.130
          0.160	 -0.115
          0.162	 -0.100
          0.164	 -0.090
          0.166	 -0.080
          0.168	 -0.065
          0.170	 -0.055
          0.172	 -0.045
          0.174	 -0.030
          0.176	 -0.020
          0.178	 -0.010
          0.180	  0.000
          0.182	  0.000
          0.184	  0.000
          0.186	 -0.010
          0.188	 -0.020
          0.190	 -0.030
          0.192	 -0.040
          0.194	 -0.045
          0.196	 -0.040
          0.198	 -0.035
          0.200	 -0.020
          0.202	 -0.005
          0.204	  0.005
          0.206	  0.020
          0.208	  0.025
          0.210	  0.025
          0.212	  0.020
          0.214	  0.010
          0.216	  0.000
          0.218	 -0.005
          0.220	 -0.010
          0.222	 -0.010
          0.224	  0.000
          0.226	  0.010
          0.228	  0.020
          0.230	  0.035
          0.232	  0.050
          0.234	  0.060
          0.236	  0.070
          0.238	  0.075
          0.240	  0.080
          0.242	  0.080
          0.244	  0.075
          0.246	  0.070
          0.248	  0.065
          0.250	  0.055
          0.252	  0.045
          0.254	  0.035
          0.256	  0.025
          0.258	  0.020
          0.260	  0.020
          0.262	  0.030
          0.264	  0.045
          0.266	  0.065
          0.268	  0.085
          0.270	  0.105
          0.272	  0.125
          0.274	  0.135
          0.276	  0.140
          0.278	  0.140
          0.280	  0.130
          0.282	  0.125
          0.284	  0.115
          0.286	  0.105
          0.288	  0.100
          0.290	  0.095
          0.292	  0.095
          0.294	  0.090
          0.296	  0.090
          0.298	  0.095
          0.300	  0.095
          0.302	  0.105
          0.304	  0.115
          0.306	  0.130
          0.308	  0.150
          0.310	  0.170
          0.312	  0.185
          0.314	  0.205
          0.316	  0.215
          0.318	  0.225
          0.320	  0.225
          0.322	  0.225
          0.324	  0.220
          0.326	  0.215
          0.328	  0.215
          0.330	  0.215
          0.332	  0.220
          0.334	  0.230
          0.336	  0.240
          0.338	  0.255
          0.340	  0.270
          0.342	  0.285
          0.344	  0.300
          0.346	  0.315
          0.348	  0.330
          0.350	  0.335
          0.352	  0.345
          0.354	  0.345
          0.356	  0.345
          0.358	  0.340
          0.360	  0.330
          0.362	  0.325
          0.364	  0.320
          0.366	  0.315
          0.368	  0.310
          0.370	  0.305
          0.372	  0.300
          0.374	  0.295
          0.376	  0.285
          0.378	  0.275
          0.380	  0.265
          0.382	  0.250
          0.384	  0.240
          0.386	  0.230
          0.388	  0.220
          0.390	  0.220
          0.392	  0.215
          0.394	  0.215
          0.396	  0.215
          0.398	  0.210
          0.400	  0.205
          0.402	  0.195
          0.404	  0.180
          0.406	  0.160
          0.408	  0.140
          0.410	  0.120
          0.412	  0.100
          0.414	  0.085
          0.416	  0.070
          0.418	  0.055
          0.420	  0.045
          0.422	  0.035
          0.424	  0.025
          0.426	  0.010
          0.428	  0.000
          0.430	 -0.015
          0.432	 -0.030
          0.434	 -0.040
          0.436	 -0.050
          0.438	 -0.055
          0.440	 -0.055
          0.442	 -0.055
          0.444	 -0.050
          0.446	 -0.040
          0.448	 -0.035
          0.450	 -0.030
          0.452	 -0.025
          0.454	 -0.025
          0.456	 -0.025
          0.458	 -0.030
          0.460	 -0.030
          0.462	 -0.035
          0.464	 -0.035
          0.466	 -0.040
          0.468	 -0.040
          0.470	 -0.040
          0.472	 -0.040
          0.474	 -0.040
          0.476	 -0.040
          0.478	 -0.035
          0.480	 -0.030
          0.482	 -0.025
          0.484	 -0.020
          0.486	 -0.020
          0.488	 -0.015
          0.490	 -0.020
          0.492	 -0.025
          0.494	 -0.030
          0.496	 -0.035
          0.498	 -0.040
          0.500	 -0.045
          0.502	 -0.045
          0.504	 -0.040
          0.506	 -0.035
          0.508	 -0.025
          0.510	 -0.010
          0.512	 -0.005
          0.514	  0.005
          0.516	  0.010
          0.518	  0.010
          0.520	  0.005
          0.522	  0.000
          0.524	 -0.005
          0.526	 -0.010
          0.528	 -0.015
          0.530	 -0.010
          0.532	 -0.010
          0.534	 -0.005
          0.536	  0.005
          0.538	  0.015
          0.540	  0.020
          0.542	  0.025
          0.544	  0.030
          0.546	  0.030
          0.548	  0.025
          0.550	  0.015
          0.552	  0.000
          0.554	 -0.015
          0.556	 -0.030
          0.558	 -0.040
          0.560	 -0.050
          0.562	 -0.050
          0.564	 -0.040
          0.566	 -0.025
          0.568	 -0.010
          0.570	  0.010
          0.572	  0.030
          0.574	  0.040
          0.576	  0.050
          0.578	  0.050
          0.580	  0.045
          0.582	  0.035
          0.584	  0.025
          0.586	  0.015
          0.588	  0.005
          0.590	  0.000
          0.592	  0.000
          0.594	  0.005
          0.596	  0.010
          0.598	  0.015
          0.600	  0.020
          0.602	  0.020
          0.604	  0.025
          0.606	  0.025
          0.608	  0.025
          0.610	  0.025
          0.612	  0.025
          0.614	  0.025
          0.616	  0.020
          0.618	  0.015
          0.620	  0.010
          0.622	  0.005
          0.624	  0.000
          0.626	 -0.010
          0.628	 -0.015
          0.630	 -0.020
          0.632	 -0.025
          0.634	 -0.025
          0.636	 -0.025
          0.638	 -0.025
          0.640	 -0.025
          0.642	 -0.025
          0.644	 -0.025
          0.646	 -0.030
          0.648	 -0.030
          0.650	 -0.030
          0.652	 -0.030
          0.654	 -0.025
          0.656	 -0.020
          0.658	 -0.015
          0.660	 -0.010
          0.662	 -0.005
          0.664	  0.000
          0.666	  0.000
          0.668	  0.005
          0.670	  0.005
          0.672	  0.005
          0.674	  0.000
          0.676	 -0.005
          0.678	 -0.010
          0.680	 -0.020
          0.682	 -0.025
          0.684	 -0.030
          0.686	 -0.040
          0.688	 -0.040
          0.690	 -0.045
          0.692	 -0.045
          0.694	 -0.040
          0.696	 -0.035
          0.698	 -0.030
          0.700	 -0.030
          0.702	 -0.030
          0.704	 -0.030
          0.706	 -0.035
          0.708	 -0.040
          0.710	 -0.045
          0.712	 -0.045
          0.714	 -0.045
          0.716	 -0.035
          0.718	 -0.025
          0.720	 -0.010
          0.722	  0.005
          0.724	  0.025
          0.726	  0.035
          0.728	  0.040
          0.730	  0.040
          0.732	  0.035
          0.734	  0.020
          0.736	  0.000
          0.738	 -0.020
          0.740	 -0.035
          0.742	 -0.050
          0.744	 -0.060
          0.746	 -0.060
          0.748	 -0.060
          0.750	 -0.050
          0.752	 -0.040
          0.754	 -0.030
          0.756	 -0.020
          0.758	 -0.015
